source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
phase2/s8_single_logical,0,test,BigCodeBench/94,1,8,0.0194174757281553,4,0.0350877192982456,2,0.0078740157480314,0.9991391897201538,0.9921895265579224
phase2/s8_single_logical,0,test,BigCodeBench/94,2,8,0.0194174757281553,4,0.0350877192982456,2,0.0078740157480314,0.999185025691986,0.9924696683883668
phase2/s8_single_logical,0,test,BigCodeBench/94,3,8,0.0194174757281553,4,0.0350877192982456,2,0.0078740157480314,0.9992708563804626,0.9905148148536682
phase2/s8_single_logical,0,test,BigCodeBench/95,1,51,0.0562293274531422,3,0.0198675496688741,4,0.0130718954248366,0.999139666557312,0.9812285900115968
phase2/s8_single_logical,0,test,BigCodeBench/95,2,47,0.051819184123484,1,0.0066666666666666,2,0.0064935064935064,0.9991251826286316,0.9788601994514464
phase2/s8_single_logical,0,test,BigCodeBench/95,3,82,0.0904079382579933,8,0.0536912751677852,11,0.0372881355932203,0.9988416433334352,0.9821425676345824
phase2/s8_single_logical,0,test,BigCodeBench/101,1,483,0.4062237174095879,5,0.0267379679144385,2,0.0057471264367816,0.9934791922569276,0.9522281289100648
phase2/s8_single_logical,0,test,BigCodeBench/101,2,483,0.4062237174095879,5,0.0267379679144385,2,0.0057471264367816,0.992567777633667,0.95184326171875
phase2/s8_single_logical,0,test,BigCodeBench/101,3,486,0.4087468460891506,6,0.0320855614973262,4,0.0114942528735632,0.9925503134727478,0.9509243965148926
phase2/s8_single_logical,0,test,BigCodeBench/104,1,13,0.019345238095238,5,0.0347222222222222,4,0.0125,0.9991569519042968,0.993347465991974
phase2/s8_single_logical,0,test,BigCodeBench/104,2,9,0.0133928571428571,3,0.0209790209790209,2,0.0062111801242236,0.9990617036819458,0.9900459051132202
phase2/s8_single_logical,0,test,BigCodeBench/104,3,9,0.0133928571428571,3,0.0209790209790209,2,0.0062111801242236,0.9990903735160828,0.9907355308532716
phase2/s8_single_logical,0,test,BigCodeBench/105,1,17,0.0207823960880195,7,0.0440251572327044,2,0.0060975609756097,0.9994440078735352,0.9961418509483336
