source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
phase2/s6_timeout_only,0,validate,BigCodeBench/124,1,15,0.0234009360374415,6,0.0434782608695652,3,0.0094043887147335,0.9987130165100098,0.97368723154068
phase2/s6_timeout_only,0,validate,BigCodeBench/129,1,198,0.1633663366336633,9,0.046875,2,0.005050505050505,0.9948986768722534,0.9750813245773317
phase2/s6_timeout_only,0,validate,BigCodeBench/130,1,8,0.0330578512396694,1,0.0178571428571428,3,0.0229007633587786,0.999053716659546,0.9798208475112916
phase2/s6_timeout_only,0,validate,BigCodeBench/132,1,73,0.1256454388984509,17,0.146551724137931,13,0.0517928286852589,0.9980021715164183,0.9909388422966005
phase2/s6_timeout_only,0,validate,BigCodeBench/150,1,163,0.2052896725440806,8,0.0547945205479452,3,0.0094043887147335,0.9975870847702026,0.9819946885108948
phase2/s6_timeout_only,0,validate,BigCodeBench/156,1,10,0.0319488817891373,4,0.0470588235294117,3,0.0165745856353591,0.9991436004638672,0.9752528071403505
phase2/s6_timeout_only,0,validate,BigCodeBench/200,1,44,0.1094527363184079,5,0.0561797752808988,2,0.009090909090909,0.9976484775543212,0.9660939574241638
phase2/s6_timeout_only,0,validate,BigCodeBench/229,1,14,0.0230263157894736,4,0.0317460317460317,3,0.0115830115830115,0.9989374279975892,0.987693727016449
phase2/s6_timeout_only,0,validate,BigCodeBench/234,1,19,0.0319865319865319,4,0.0256410256410256,3,0.0085959885386819,0.9988194704055786,0.9738075733184814
phase2/s6_timeout_only,0,validate,BigCodeBench/252,1,11,0.0541871921182266,1,0.02,2,0.0172413793103448,0.9984135627746582,0.9932116270065308
phase2/s6_timeout_only,0,validate,BigCodeBench/274,1,18,0.0118811881188118,3,0.0127118644067796,3,0.005736137667304,0.999648928642273,0.9960922598838806
phase2/s6_timeout_only,0,validate,BigCodeBench/275,1,10,0.059171597633136,4,0.1052631578947368,2,0.0227272727272727,0.9973511695861816,0.9508097767829896
phase2/s6_timeout_only,0,validate,BigCodeBench/276,1,17,0.0389016018306636,3,0.0238095238095238,3,0.0109090909090909,0.9986170530319214,0.995501697063446
phase2/s6_timeout_only,0,validate,BigCodeBench/281,1,13,0.0334190231362467,2,0.0263157894736842,3,0.0173410404624277,0.9981575012207032,0.9708094596862792
phase2/s6_timeout_only,0,validate,BigCodeBench/285,1,9,0.0299003322259136,2,0.027027027027027,3,0.0169491525423728,0.9989623427391052,0.9928680062294006
phase2/s6_timeout_only,0,validate,BigCodeBench/287,1,19,0.0394190871369294,1,0.010204081632653,3,0.0134529147982062,0.999481201171875,0.9584673047065736
phase2/s6_timeout_only,0,validate,BigCodeBench/288,1,11,0.0273631840796019,1,0.0131578947368421,3,0.0173410404624277,0.998998761177063,0.9878571629524232
phase2/s6_timeout_only,0,validate,BigCodeBench/300,1,25,0.0651041666666666,3,0.0256410256410256,7,0.026615969581749,0.9978906512260436,0.9828261733055116
phase2/s6_timeout_only,0,validate,BigCodeBench/341,1,171,0.2358620689655172,2,0.0124223602484472,3,0.0091185410334346,0.99657940864563,0.969643235206604
